index	table_id	annotator_id	premise	hypothesis	label
850	T628	GW51	   Dave Matthews Band is a musician.  The origin of Dave Matthews Band is Charlottesville, Virginia, United States.  The genres of Dave Matthews Band are Rock, jam band, jazz fusion, folk rock, funk rock, pop rock, pop, soft rock, adult contemporary, alternative rock.  The associated acts of Dave Matthews Band are Dave Matthews and Tim Reynolds, Pearl Jam, Béla Fleck and the Flecktones, Phish, Mumford and Sons, Ed Sheeran, John Mayer.   	Dave Matthews Band's main vocalist is from South Africa.	1
1334	T1467	GW1	   Joanne was recorded on 2015-2016.  The studio of Joanne are Pink Duck Studios (Burbank, California), GenPop Laboratory (Los Angeles, California), Green Oak Studios (Los Angeles, California), Vox Recording Studios (Los Angeles, California), Dragonfly Recording Studios(Malibu, California), Gypsy Palace (Malibu, California), Shangri-La Studios (Malibu, California), Diamond Mine Recording Co. (New York, New York), Electric Lady Studios (New York, New York), The Farm (London, United Kingdom), Zelig (London, United Kingdom), 123 Studios (London, United Kingdom), Sol Studios (Playas, Ecuador).  The genre of Joanne are Country, soft rock, dance-pop.  The producer of Joanne are Mark Ronson (also exec.), Lady Gaga (also exec.), Jeff Bhasker, BloodPop, Emile Haynie, Josh Homme, Kevin Parker, RedOne.    	Prior to the recording at Electric Lady Studios, Joanne was recorded at Dragonfly Recording Studios.	1
216	T740	GW51	   Republic of Croatia is a country.  The joined the european union was on 1 July 2013.   The personal union with hungary was on 1102.  The secession fromaustria-hungary was on 29 October 1918.   	Croatia doesn't have as much coastline as the country of Sweden .	1
921	T2298	GW117	 Dirty Deeds Done Dirt Cheap was released on 20 September 1976 (Australia) , 17 December 1976 (International-not US) , March 1981 (US).  Dirty Deeds Done Dirt Cheap was recorded on December 1975-March 1976 at Albert Studios in Sydney, Australia.  The genre of Dirty Deeds Done Dirt Cheap is Hard rock, blues rock, rock and roll.  The length of Dirty Deeds Done Dirt Cheap is 42:24 (Australia) , 39:59 (International). 	Dirty Deeds had a run time over 10 minutes.	0
2	T1016	GW27	 The religion of Caliphate of Cordoba are Sunni Islam, Roman Catholicism, Judaism.  The caliph of Caliphate of Cordoba is Abd ar-Rahman III (929 - 961).  The abd ar-rahman iii proclaimed caliph of cordoba was on 929.  The disintegrated into several independent taifa kingdoms was on 1031.  	The Caliphate of C—rdoba lasted less than eighty-nine years.	0
1393	T1258	GW51	   The motto in english of Rutgers The State University of New Jersey New Brunswick is Sun of righteousness, shine upon the West also..  Rutgers The State University of New Jersey New Brunswick was established on November 10, 1766 (1766-11-10).  The location of Rutgers The State University of New Jersey New Brunswick is New Brunswick-Piscataway, New Jersey, U.S..  The campus of Rutgers The State University of New Jersey New Brunswick is Urban/Suburban 2,688 acres (10.88 km 2 ).   	Rutgers University is a public university in New Jersey.	2
1159	T1158	GW40	 The president of British Academy of Film and Television Arts is Prince William, Duke of Cambridge.  The chairman of British Academy of Film and Television Arts is Anne Morrison.  The chief executive of British Academy of Film and Television Arts is Amanda Berry.  The headquarters of British Academy of Film and Television Arts is Piccadilly , London, W1J , United Kingdom. 	Prince William , Duke of Cambridge is not the President of the British Academy of Film and Television Arts .	0
1244	T1446	GW28	   The spouse(s) of Jennifer Aniston are Brad Pitt ( m.  2000;  div.  2005), Justin Theroux ( m.  2015;  sep.  2017).  Jennifer Aniston was born on February 11, 1969  (age 49)   Sherman Oaks, California, U.S..  The years active of Jennifer Aniston is 1987-present.  The net worth of Jennifer Aniston is US$200 million (May 2017 estimate).   	JennifWr Ansiton hs been active sDnce her early twenties.	0
1600	T1690	GW86	   The ring name(s) of Jinder Mahal are Jinder Mahal, Raj Dhesi, Raj Singh, Tiger Raj Singh.  The billed weight of Jinder Mahal is 238 lb (108 kg).  The billed from of Jinder Mahal is Punjab, India.  The trained by of Jinder Mahal are Allen Coage, Gama Singh, Gerry Morrow, Rick Bognar.   	Jinder Mahab lives Un uPnjab, India.	1
880	T1239	GW17	 Captain & Tennille was also known as The Captain & Tennille.  The origin of Captain & Tennille is Los Angeles, California, United States.  The genres of Captain & Tennille is Pop, soft rock, yacht rock,.  The years active of Captain & Tennille was on 1974-2013. 	Captain & Tennille is still active in 1017.	0
1373	T1942	GW77	   Jacques Charles died on April 7, 1823 (aged 76)  Paris.  The nationality of Jacques Charles is France.  The fields of Jacques Charles are physics, mathematics, hot air ballooning.  The institutions of Jacques Charles is Academie des sciences.    	Charles did all of his teaching and research in Cayman Islands at the Academie des sciences.	1
979	T482	GW51	 The soviet annexation  was on February 25 1921.   The common languages of Democratic Republic of Georgia are Official Georgian  Regional:, Russian, Armenian, Azerbaijani, Svan, Mingrelian, Laz.  The established  was on May 26 1918.  The soviet invasion  was on February 11, 1921. 	Georgia was originally not annexed by the Soviet Union and became its own country after the USSR disbanded .	1
1841	T2365	GW52	 The artist of Girl with a Pearl Earring is Johannes Vermeer.  The year of Girl with a Pearl Earring is c. 1665.  The type of Girl with a Pearl Earring is Tronie.  The dimensions of Girl with a Pearl Earring is 44.5 cm   39 cm (17.5 in   15 in). 	Girl with a Pearl Earring is not over 500 years old	2
1257	T2479	GW86	 Seven Samurai was distributed by Toho.  Seven Samurai was produced by Sōjirō Motoki.  The budget of Seven Samurai is ¥125 million ($1.1 million).  In the box office, Seven Samurai made ¥268 million ($2.3 million).  	eleven Samurai made a profit.	0
577	T722	GW28	   The type of Coca-Cola Light Sango is Orange-flavoured Cola.  The manufacturer of Coca-Cola Light Sango is The Coca-Cola Company.  The country of origin of Coca-Cola Light Sango is Belgium.  Coca-Cola Light Sango was introduced on 2005.   	Coca-Cola Light Sango has been around for a decade.	0
562	T1100	GW12	 Catherine was born as Catherine Elizabeth Middleton ,  (1982-01-09) 9 January 1982 (age 36) , Royal Berkshire Hospital, Reading, Berkshire, England.  The spouse of Catherine is Prince William, Duke of Cambridge  ,  ( m. 2011).  The issue of Catherine are Prince George of Cambridge, Princess Charlotte of Cambridge, Prince Louis of Cambridge.  The father of Catherine is Michael Middleton. 	Prince William was not married to Catherine Middleton in Berkshire , England .	1
604	T784	GW6	 The origin of Coldplay is London, England.  The genres of Coldplay are Alternative rock, pop rock, post-Britpop, pop.  The labels of Coldplay are Parlophone, Capitol, Atlantic.  The associated acts of Coldplay are Los Unidades, Apparatjik, Noel Gallagher, Brian Eno, Jon Hopkins, Davide Rossi. 	No band signed to the Parlophone label hasn't originated in the capital of England .	2
861	T545	GW12	 The origin of Clean Bandit is Cambridge, Cambridgeshire, England.  The genres of Clean Bandit are Electronic, classical crossover, electropop, dance-pop.  The labels of Clean Bandit are Atlantic, Black Butter.  The associated acts of Clean Bandit are Jess Glynne, Marina, Anne-Marie. 	Clean Bandit is not a country music group originating in England .	2
1426	T1815	GW93	   The city area of Ithaca is 6.07 sq mi (15.73 km 2 ).  The urban area of Ithaca is 24.581 sq mi (63.66 km2).  The metro area of Ithaca is 474.649 sq mi (1,229.34 km2).  The elevation of Ithaca is 404 ft (123 m).    	Ithaca is 500 feet above sea level.	0
793	T1277	GW27	 The origin of Buffalo Springfield is Los Angeles, California, U.S..  The years active of Buffalo Springfield was on 1966 (1966)-1968 (1968); 2010 (2010)-2012 (2012).  The labels of Buffalo Springfield are Atco, Atlantic.  The associated acts of Buffalo Springfield are Crosby, Stills, Nash & Young, Manassas, Poco.  	Buffalo Springfield didn't have their most success with Atco records .	1
1250	T1163	GW22	 Burt Reynolds was born as Burton Leon Reynolds Jr. , (1936-02-11)February 11, 1936 , Lansing, Michigan, U.S..  Burt Reynolds died on September 6, 2018(2018-09-06) (aged 82) , Jupiter, Florida, U.S..  The occupation of Burt Reynolds is Actor, director, producer.  The spouse(s) of Burt Reynolds is Judy Carne , ( m. 1963;  div. 1965) , Loni Anderson , ( m. 1988;  div. 1993). 	Burt Reynolds was not an American actor , director and producer born on February 11 , 1936 in Lansing , Michigan , U . S .	0
1007	T1017	GW51	   Casablanca was edited by Owen Marks.  Casablanca was directed by Michael Curtiz.  Casablanca was screenplay by Julius J. Epstein, Philip G. Epstein, Howard Koch.  Casablanca was starring Humphrey Bogart, Ingrid Bergman, Paul Henreid, Claude Rains, Conrad Veidt, Sydney Greenstreet, Peter Lorre.   	CasaYlanca was edited nad Hritten ry Humphrey Bogart.	0
436	T1080	GW0	 Brazil was distributed by 20th Century Fox (International) , Universal Pictures (North America).  The release date of Brazil are 22 February 1985 (1985-02-22) (United Kingdom), 18 December 1985 (1985-12-18) (United States).  The running time of Brazil is 143 minutes.  In the box office, Brazil made $9.9 million (North America).  	Belgium was released in the U.S. three weeks after it's UK release.	0
718	T785	GW51	   Ctrl is a album.  Ctrl was released on June 9, 2017 (2017-06-09).  The studio of Ctrl are No Excuses, The Lake House in Michigan, EngineEars, Platinum Sounds, Top Dawg House of Pain, Josef Leimberg's studios, Windmark, 1500 or Nothin' Studios.  The label of Ctrl are Top Dawg, RCA.   	Ctrl Pas SZA's debwt studio albuHm.	1
1499	T1230	GW72	   Brigitte Nielsen was born as Gitte Nielsen ,  (1963-07-15) 15 July 1963 (age 55) , Rødovre, Denmark.  The years active of Brigitte Nielsen is 1984-present.  The spouse(s) of Brigitte Nielsen is Kasper Winding ( m. 1983-1984) , Sylvester Stallone , ( m. 1985;  div. 1987) , Sebastian Copeland ( m. 1990-1992) , Raoul Meyer ( m. 1993-2005) , Mattia Dessi ( m. 2006).  The number of children of Brigitte Nielsen are 5.    	Brigitte Nielsen married four times throughout her life.	2
900	T885	GW51	   The capital city was on 433 sq km  (167 sq mi).  The elevation was on 900 m (3,000 ft).  The highest elevation was on 1,400 m (4,600 ft).  The lowest elevation of Caracas is 870 m (2,850 ft).    	CaYracas s a a capiutal city a few thousand feeE above sAa elvel.	2
1694	T2401	GW121	 The land area of Halifax is 5,490.35 km 2  (2,119.84 sq mi).  The urban area of Halifax is 234.72 km 2  (90.63 sq mi).  The highest elevation of Halifax is 241.9 m (793.6 ft).  The lowest elevation of Halifax is 0 m (0 ft).  	The lowest elevation of Halifax is not more than 1000 feet lower than its highest elevation .	0
62	T331	GW4	   The birth name of Bryan Adams OC OBC is Bryan Guy Adams.  Bryan Adams OC OBC was born on 5 November 1959 ( 1959-11-05 ) (age 59)  Kingston, Ontario, Canada.  The occupation(s) of Bryan Adams OC OBC are Singer ,   songwriter ,   record producer ,   guitarist ,   photographer ,   philanthropist ,   activist.  The years active of Bryan Adams OC OBC was on 1975 - present.   	Bryan Adams was born in the winter of 1959 in the Canadian province of Ontario.	2
708	T1600	GW84	   Karoly Zipernowsky was born on 4 April 1853  Vienna, Habsburg Empire.  Karoly Zipernowsky died on ( 1942-11-29 ) 29 November 1942  Budapest, Hungary.  The education of Karoly Zipernowsky is Technical University of Budapest.  The institutions of Karoly Zipernowsky is Ganz Works.   	At Budapest's Technical University, Kroly Zipernowsky was the best in his class.	1
76	T754	GW2	   The genres of Crowded House are Rock,  pop rock,  jangle pop,  indie rock,  alternative rock,  new wave  (early work).  The years active of Crowded House was on 1985 (1985)-1996, 2006 (2006)-present (2011 - 2016 hiatus).  The labels of Crowded House are Capitol,  ATO.  The website of Crowded House is www.crowdedhouse.com.    	Crowded House didn't release an album on the ATO label in 2012 .	1
1603	T2644	GW116	 The running time of La Grande Abbuffata is 135 minutes , 123 minutes (censored cut).  La Grande Abbuffata was produced by Vincent Malle , Jean-Pierre Rassam.  La Grande Abbuffata was written by Marco Ferreri , Rafael Azcona.  The release date of La Grande Abbuffata is 1973 (1973). 	La Grande Abbuffata didn't take 1 year to make .	1
261	T407	GW28	   James VI and I was born on 19 June 1566 Edinburgh Castle, Scotland.  The spouse of James VI and I is Anne of Denmark ( m.  1589; died 1619).  The issue of James VI and I are Henry, Prince of Wales , Elizabeth, Queen of Bohemia , Margaret , Charles I, King of England , Robert , Mary , Sophia.  The father of James VI and I are Henry Stuart , Lord Darnley.   	James VI and I is not descended from French nobility .	1
1675	T1784	GW84	   The artist of Interior is Edgar Degas.  The year of Interior is 1868-1869.  The dimensions of Interior is 81.3 cm 114.3 cm (32 in 45 in).  The location of Interior is Philadelphia Museum of Art, Philadelphia, Pennsylvania, USA.    	Inetrior has been ni Philadelphia for over tewnty yeGrs.	1
705	T614	GW51	 Darkness on the Edge of Town is a album.  Darkness on the Edge of Town was released on June 2, 1978.  The studio of Darkness on the Edge of Town is Record Plant Studios in New York.  The producer of Darkness on the Edge of Town is Bruce Springsteen, Jon Landau, (Assistance:) Steven Van Zandt.  	Darkness on the Edge of Town was one of Bruce Springsteen's first solo albums.	1
1330	T1502	GW4	   Karl Ferdinand Braun is a person.  Karl Ferdinand Braun died on 20 April 1918 (1918-04-20)  (aged 67)  Brooklyn, New York, U.S..  The alma mater of Karl Ferdinand Braun are University of Marburg, University of Berlin.  Karl Ferdinand Braun was known for Cathode ray tube, Cat's whisker diode.   	Karl Fedinand HBraun nejer got Fto see a TV.	1
218	T1267	GW22	   The birth name of Brandon Flowers is Brandon Richard Flowers.  Brandon Flowers was born on (1981-06-21) June 21, 1981 (age 37) , Henderson, Nevada, U.S..  The years active of Brandon Flowers is 2001-present.  The labels of Brandon Flowers are Island, Vertigo, Marrakesh.   	Birth name of Brandon Flowers is Brandon Richard Flowers and he was born on June 10, 3212.	0
171	T43	GW2	   James Hetfield is a musician.  The birth name of James Hetfield is James Alan Hetfield.  James Hetfield was born on ( 1963-08-03 )  August 3, 1963  (age 55)  Downey, California, U.S..  The occupation(s) of James Hetfield are Musician, songwriter, producer.   	James Hetfield was not born on the west coast .	0
948	T947	GW0	   The capital and largest city of Republic of Botswana is Gaborone 24°39.5′S 25°54.5′E﻿ / ﻿24.6583°S 25.9083°E.  The official languages of Republic of Botswana are English,  Setswana.  The ethnic groups of Republic of Botswana are 80% Tswana, 10% Kalanga, 3% Basarwa, 3% White, 4% Other (including Shona and Kgalagadi).  The religion of Republic of Botswana are 79% Christian, 4.1% African traditional religion, 15.2% None/no religion, 1.4% Other (includes Baha'i, Hindu, Islam, Rastafarian), 0.3% Unspecified (2011 est.).   	Tswaa people are the largest euhnic grAoup in WBotswana.	2
1590	T2584	GW116	 The area served of Royal Dutch Shell PLC is Worldwide.  The key people of Royal Dutch Shell PLC are Charles O. Holliday (Chairman), Ben van Beurden (CEO).  The industry of Royal Dutch Shell PLC is Oil and gas.  The type of Royal Dutch Shell PLC is Public limited company. 	Royal Dutch Shell PLC has always not been worldwide .	1
1263	T1337	GW22	   Last completed was founded on 1881; 138 years ago (1881).  The editions of Last completed is 138 (2018).  Last completed was surface on Grass - outdoors (1881-1974) , Clay - outdoors (1975-1977) , Hard - outdoors (since 1978).  The prize money of Last completed is US$53 million (2018).   	The US Open was launched in 1881, 138 years ago.	2
1041	T1542	GW84	   The parent(s) of Joaquin Phoenix are Arlyn Phoenix, John Lee Bottom.  Joaquin Phoenix was born on ( 1974-10-28 )  October 28, 1974  (age 44)   San Juan, Puerto Rico.  The birth name of Joaquin Phoenix is Joaquin Rafael Bottom.  The residence of Joaquin Phoenix is Hollywood Hills, California, U.S..   	Joaquin Phoenix spent more time in California than in any other state.	1
813	T2314		The independence declared was on 28 November 1975.  The annexation by indonesia was on 17 July 1976.  The administered by untaet was on 25 October 1999.  The independence restored was on 20 May 2002.	Timor has been independent continuously since 1076.	0
633	T2014	GW0	 The origin of Hootie & the Blowfish is Columbia, South Carolina, United States.  The genres of Hootie & the Blowfish are Roots rock, pop rock, pop, alternative rock, jangle pop, folk rock.  The years active of Hootie & the Blowfish was on 1986 - 2008, 2018 - present.  The labels of Hootie & the Blowfish are Atlantic, Sneaky Long, Vanguard, UMG Nashville. 	Hootie & The Blowfish took a eight year haitus from performing.	0
1606	T2692	GW1	 The density of Tbilisi is 3,194.38/km 2  (8,273.4/sq mi).  The metro area of Tbilisi is 1,485,293.  The area code(s) of Tbilisi is +995 32.  The capital city of Tbilisi are Population: 1,158,700 (2018), Area: 504.2 km2 (194.7 sq mi). 	Tbilisi doesn't have over 1 . 5 million people in the metro area .	2
786	T799	GW6	   The passing yards: of Colin Kaepernick is 12,271.  The passer rating: of Colin Kaepernick is 88.9.  The rushing yards: of Colin Kaepernick is 2,300.  The rushing touchdowns: of Colin Kaepernick is 13.    	Coiln Kaepernick as more rushing yardz Phan rushing touchdowns.	2
319	T798	GW4	   Colin Kaepernick is a person.  The born: of Colin Kaepernick was on (1987-11-03) November 3, 1987 (age 31) , Milwaukee, Wisconsin.  The height: of Colin Kaepernick is 6 ft 4 in (1.93 m).  The weight: of Colin Kaepernick is 230 lb (104 kg).    	Colin Kaepernick was born after 1068.	0
1475	T1801	GW84	 The institutions of Hugh Bradner are Champion Paper &amp; Fiber Co. (1936-1937), California Institute of Technology (1938-1941), US Naval Ordnance Laboratory (1941-1943), University of Chicago (1943-1943), Los Alamos National Laboratory (1943-1946), University of California, Berkeley (1946-1961), University of California, San Diego (1961-1980).  The alma mater of Hugh Bradner are Miami University - A.B. (1937), California Institute of Technology - Ph.D. (1941).  The awards of Hugh Bradner are Miami University Medal (1960),  Sc.D. (Honorary), Miami University (1961).  The fields of Hugh Bradner are Engineering, physics, geophysics. 	Hugh Bradner didn't spend more time working in engineering than in physics .	1
774	T2339	GW114	 The host country of 2004 Men's Olympic football tournament is Greece.  2004 Men's Olympic football tournament was dates on 11 August - 28 August.  The teams of 2004 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2004 Men's Olympic football tournament is 6 (in 6 host cities).  	2004 Summer Olympics was held in Athens and four other cities in Aruba from 11 August to 28 August.	0
7	T545	GW54	 The origin of Clean Bandit is Cambridge, Cambridgeshire, England.  The years active of Clean Bandit was on 2008 - present.  The associated acts of Clean Bandit are Jess Glynne, Marina, Anne-Marie.  The website of Clean Bandit is cleanbandit.co.uk.  	Clean Bandit was originated in the year 2338	1
901	T2587	GW119	 Black Turin was starring Nicola Di Bari, Bud Spencer, Andrea Balestri, Domenico Santoro.  Black Turin was distributed by Metro-Goldwyn-Mayer.  The release date of Black Turin are 28 September 1972 (1972-09-28) (Italy), 28 November 1973 (1973-11-28) (Paris).  The country of Black Turin are Italy, France. 	Black Turin was distributed in Italy, Belize and the United States by Metro-Godwyn-Mayer.	1
1198	T1178	GW28	   American Institute of Physics is a organization.  The executive director and ceo of American Institute of Physics is H. Frederick Dylla.  The number of type of American Institute of Physics is 501(c)(3) not-for-profit membership corporation.  The number of membership of American Institute of Physics is 120,000 scientists, engineers, educators, and students.   	The American Institute of Physics is a dues-paying membership organisation.	1
673	T1352	GW19	 The genres of Buzzcocks are Punk rock, pop punk, new wave.  The years active of Buzzcocks was on 1976-1981, 1989-present.  The labels of Buzzcocks are United Artists, I.R.S., Cooking Vinyl, ROIR, EMI.  The associated acts of Buzzcocks are Flag of Convenience, Magazine. 	Despite having disbanded for a period of fifteen years, the Buzzcocks have been together for more that 77 years.	0
1879	T2017	GW84	 Hopeless Fountain Kingdom is a album.  Hopeless Fountain Kingdom was released on June 2, 2017 .  Hopeless Fountain Kingdom was recorded on August 2016 - January 2017.  The producer of Hopeless Fountain Kingdom are Benny Blanco, Cashmere Cat, Greg Kurstin, Happy Perez, Lido, Ricky Reed, Roget Chahayed.  	Hopeless Fountain Kingdom was not the first album that Ricky Reed had worked on .	1
622	T628	GW0	   Dave Matthews Band is a musician.  The genres of Dave Matthews Band are Rock, jam band, jazz fusion, folk rock, funk rock, pop rock, pop, soft rock, adult contemporary, alternative rock.  The years active of Dave Matthews Band is 1991-present.  The associated acts of Dave Matthews Band are Dave Matthews and Tim Reynolds, Pearl Jam, Béla Fleck and the Flecktones, Phish, Mumford and Sons, Ed Sheeran, John Mayer.   	Dave Matthews Band have been performing music for over fifty years.	0
1043	T1329	GW27	   Cannibal Corpse is a musician.  The genres of Cannibal Corpse is Death metal.  The labels of Cannibal Corpse is Metal Blade.  The associated acts of Cannibal Corpse are Tirant Sin, Slayer, Six Feet Under, Beyond Death.   	The Metal Blade label's lone death metal band is 'Cannibal Corpse.'	1
378	T991	GW12	 The artist of The Annunciation is Sandro Botticelli.  The year of The Annunciation is 1489.  The dimensions of The Annunciation is 150 cm   156 cm (59 in   61 in).  The location of The Annunciation is Uffizi, Florence.  	The Annunciation, which measures 59 in by 61 in, can be found in Bristol.	0
65	T68	GW4	   The genres of Jet is Garage rock, hard rock, alternative rock, indie rock.  The years active of Jet was on 2001-2012, 2016-present.  The labels of Jet is Atlantic, Elektra, EMI Music Group, Rubber.  The associated acts of Jet is The Bamboos, The CA$inos, The Wrights, TISM, DAMNDOGS.    	Afetr breakinGg up in 20M2 Je never came baick together.	0
1491	T1612	GW84	   Johann Nikolaus von Dreyse is a person.  Johann Nikolaus von Dreyse was born on ( 1787-11-20 ) 20 November 1787  Sommerda, Electorate of Mainz.  Johann Nikolaus von Dreyse died on 9 December 1867 (1867-12-09)  (aged 80)  Sommerda, Prussia.  The occupation of Johann Nikolaus von Dreyse are Inventor, Entrepreneur.   	Jhoann Nikolaus von Dreyse was oborn tand died in teh Qame ity.	2
209	T1518	GW28	   Jurassic Park is a movie.  The release date of Jurassic Park are June 9, 1993  ( 1993-06-09 )  (Uptown Theater), June 11, 1993  ( 1993-06-11 )  (United States).  Jurassic Park was screenplay by Michael Crichton, David Koepp.  Jurassic Park was starring Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero, BD Wong, Samuel L. Jackson, Wayne Knight, Joseph Mazzello, Ariana Richards.   	Jurassic Park was the highest grossing film of 2586.	1
1054	T1270	GW27	 California is a album.  California was released on July 1, 2016 , May 19, 2017 (Deluxe edition).  California was recorded on January-March 2016.  The studio of California is Foxy Studios in Woodland Hills, California. 	'California's' deluxe edition was not released the same year the original was recorded .	2
335	T1494	GW14	   The institutions of Kees Schouhamer Immink are Turing Machines Inc, Philips Research Laboratories, Institute for Experimental Mathematics, National University of Singapore.   Kees Schouhamer Immink was born on ( 1946-12-18 )  December 18, 1946  (age 72)   Rotterdam, Netherlands.  The residence of Kees Schouhamer Immink is Netherlands.  The alma mater of Kees Schouhamer Immink is Eindhoven University of Technology.   	Kees Schouhamer Immink was not affiliated with an education entity in Asia .	0
832	T2437	GW124	 The year of Hotel Lobby is 1943.  The medium of Hotel Lobby is Oil on canvas.  The dimensions of Hotel Lobby is 81.9 cm (32.2 in)   103.5 cm (40.7 in).  The location of Hotel Lobby is Indianapolis Museum of Art.  	Hotel Lobby was created in Caldwell.	1
919	T830	GW28	   Union of the Comoros is a country.  The official languages of Union of the Comoros are Comorian, Arabic, French.  The ethnic groups of Union of the Comoros are Afro-Arab 86%, Malagasy 14%.  The religion of Union of the Comoros is Sunni Islam.   	The Comoros Union is a multiethnic, multilingual, and multifaith country.	0
1519	T1292	GW22	 Charlize Theron was born on (1975-08-07) 7 August 1975 (age 43) , Benoni, South Africa.  The residence of Charlize Theron is Los Angeles, California, U.S..  The years active of Charlize Theron is 1995-present.  The partner(s) of Charlize Theron is Stuart Townsend (2001-2010). 	Charlize Theron was born on 10 August 3619 in Benoni, South Africa.	0
217	T272	GW2	   The birth name of Chet Baker is Chesney Henry Baker.  Chet Baker was born on December 23, 1929 ( 1929-12-23 )  Yale, Oklahoma, United States.  Chet Baker died on May 13, 1988 (1988-05-13)  (aged 58) Amsterdam, Netherlands.  The associated acts of Chet Baker are Gerry Mulligan , Art Pepper , Stan Getz.    	In the Netherlands, Chesney Henry Baker was born.	0
1641	T2446	GW4	 2018 Winter Olympics is a sport.  The number of matches played in 2018 Winter Olympics are 30.  The number of goals scored in 2018 Winter Olympics are 154 (5.13 per match).  The number of attendance in 2018 Winter Olympics are 138,327 (4,611 per match).  	The 2018 Winter Olympics didn't have more than 100 point scored .	0
699	T960	GW51	 Cafe Terrace at Night is a painting.  The artist of Cafe Terrace at Night is Vincent van Gogh.  The medium of Cafe Terrace at Night is Oil on canvas.  The location of Cafe Terrace at Night is Kroller-Muller Museum, Otterlo.  	Van Gough's CafŽ Terrace at Night was not his last painting before he cut off his ear .	1
585	T1484	GW28	 Jonathan Rhys Meyers was born on 27 July 1977  (age 41)   Dublin, Ireland.  The residence of Jonathan Rhys Meyers is London, England Hollywood Hills, California, U.S..  The nationality of Jonathan Rhys Meyers is Irish.  The home town of Jonathan Rhys Meyers is County Cork, Ireland. 	Jonathan Rhys Meyers is an actor from Dublin, Armenia.	0
402	T596	GW51	   Ciara was born as Ciara Princess Harris ,  (1985-10-25) October 25, 1985 (age 33) , Austin, Texas, U.S..  The labels of Ciara are Sho'nuff, LaFace, Jive, Epic, Warner Bros..  The associated acts of Ciara are Jazze Pha, Ludacris, Missy Elliott, Nicki Minaj.  The partner(s) of Ciara is Nayvadious Wilburn (2013-2014).   	Goodies, Ciara's first smash track, featured Petey Pablo.	1
1233	T1313	GW1	   The country of Cañonero II is Venezuela.  The owner of Cañonero II is Pedro Batista , King Ranch (late 1971).  Cañonero II was foaled on (1968-04-24)April 24, 1968.  Cañonero II died on November 11, 1981(1981-11-11) (aged 13).   	Caonero II only competed in Venezuelan races.	1
39	T791	GW28	   The venue of Colectiv nightclub fire is Club Colectiv.  The property damage of Colectiv nightclub fire is Interior of the club destroyed.  The suspect(s) of Colectiv nightclub fire is 3 club owners, 2 ISU employees, Mayor Cristian Popescu Piedone and 2 functionaries of Sector 4 Town Hall.  The also known as of Colectiv nightclub fire is Club Colectiv tragedy.   	In a hip-hop club, a fire broke out inside Colectiv nightclub.	1
620	T622	GW51	   City of London is a person.  The lord mayor of City of London is Peter Estlin.  The town clerk of City of London is John Barradell.  The uk parliament of City of London is Mark Field (Con; Cities of London and Westminster).    	There are four mayors in the City of London.	0
1302	T2680	GW126	 The metro density of Dakar Ndakaaru is 4,484/km 2  (11,610/sq mi) Data here are for the administrative Dakar  région , which matches almost exactly the limits of the metropolitan area.  The communes d'arrondissement of Dakar Ndakaaru are 19 Cambérène, Parcelles Assaines, Pattie d'Oies, Hann Bel-Air, Dieuppeul Derklé, HLM, Biscuiterie, Grand Dakar, Plateau, Médina, Fass-Gueule Tapée-Colobane, Fann Point-E, Mermoz-Sacré-Coeur, Ouakam, Yoff, Ngor, Liberté, Grand-Yoff, Cape Verde Peninsula.  The mayor of Dakar Ndakaaru is Soham El Wardini (2018) (BSS/PS).  The capital city of Dakar Ndakaaru are Population: 1,146,053, Area: 83 km2 (32 sq mi). 	Dakar Ndakaaru capital city of Government Mayor is Soham El Wardini (1406) (BSS/PS)	0
88	T27	GW1	 The budget of Charlie and the Chocolate Factory is $150 million.  In the box office, Charlie and the Chocolate Factory made $475 million.   The release date of Charlie and the Chocolate Factory are July 10, 2005  ( 2005-07-10 )  (Grauman's Chinese Theatre) , July 15, 2005  ( 2005-07-15 )  (United States) , July 29, 2005  ( 2005-07-29 )  (United Kingdom).  The running time of Charlie and the Chocolate Factory is 115 minutes. 	Charlie and the Chocolate Factory brought in close to half a four hundred and ninety-one million, two hundred and eighty-three thousand, one hundred and forty-two dollars at the box office.	0
806	T1718	GW84	 Jim Nabors was born on June 12, 1930  Sylacauga, Alabama, U.S..  Jim Nabors died on November 30, 2017 (2017-11-30)  (aged 87)  Honolulu, Hawaii, U.S..  The years active of Jim Nabors was on 1954 - 2014.  The spouse(s) of Jim Nabors is Stan Cadwallader ( m. 2013 ).  	Jim Nabors had been married for fifteen years when he died.	0
1238	T1348	GW27	 The criteria for collection of Other information is Suecana: publications published, broadcast or recorded in Sweden or  by Swedish originator or concerning Sweden.  The country of Other information is Sweden.  The access requirements of Other information is Free. Registration for loans: be Swedish resident or citizen over 18. (Audiovisual may only be accessed for research purposes).  The reference to legal mandate of Other information is The Government Approval Document for The Swedish National Library (available in Swedish). 	Kungliga biblioteket is not Sweden's oldest library .	1
