index	table_id	annotator_id	premise	hypothesis	label	unperturbed_hypothesis	original_label
1640	T2585	GW107	 Madman Muntz is a person.  Madman Muntz was born as Earl William Muntz , (1914-01-03)January 3, 1914 , Elgin, Illinois,  , United States.  Madman Muntz died on June 21, 1987(1987-06-21) (aged 73) , Rancho Mirage, California,  , United States.  The occupation of Madman Muntz are Electrical engineer, Businessman, Entrepreneur, Television commercial actor.  	Madman Muntz was not born and died in the same city .	2	Madman Muntz was born and died in the same city.	0
1619	T2318	GW4	 Edward VII is a person.  The imperial durbar of Edward VII was on 1 January 1903.  The successor of Edward VII is George V.  The prime ministers of Edward VII is See list.  	Edward VII   didn't have no prime ministers under him .	2	Edward VII  had no prime ministers under him.	0
569	T903	GW59	 Catherine II was born as Princess Sophie of Anhalt-Zerbst , 2 May [O.S. 21 April] 1729 , Stettin, Pomerania, Prussia , (now Szczecin, Poland).  Catherine II died on 17 November [O.S. 6 November] 1796 (aged 67) , Winter Palace, Saint Petersburg, Russian Empire.  The spouse of Catherine II is Peter III of Russia , ( m. 1745; died 1762).  The issue among others of Catherine II is Paul I of Russia.  	Catherine II and Peter III of Russia were not trying to have a baby at the time of his death in 1762 .	1	Catherine II and Peter III of Russia were trying to have a baby at the time of his death in 1762.	1
1069	T1206	GW1	 Bridge over Troubled Water was released on January 26, 1970.  Bridge over Troubled Water was recorded on November 1969.  The studio of Bridge over Troubled Water is Studio B and Studio E, Columbia Studio Building, 49 East 52nd Street, New York City; CBS Columbia Square, Los Angeles.  The length of Bridge over Troubled Water is 36:29. 	Bridge over Troubled Water doesn't have a length over 3/4 of an hour long .	2	Bridge over Troubled Water has a length over 3/4 of an hour long.	0
348	T1444	GW28	   Kasabian is a musician.  The origin of Kasabian is Leicester, England.  The genres of Kasabian are Indie rock, alternative rock, electronica, electronic rock, space rock.  The labels of Kasabian are Columbia, Sony Music, RCA.   	Kasabian is not an English rock band .	0	Kasabian is an English rock band.	2
1808	T2616	GW116	 J. Willard Marriott was born as John Willard Marriott , (1900-09-17)September 17, 1900 , Marriott Settlement, Utah, U.S..  J. Willard Marriott died on August 13, 1985(1985-08-13) (aged 84) , Wolfeboro, New Hampshire, U.S..  The occupation of J. Willard Marriott is Founder, Marriott Corporation, since 1993 Marriott International.  The number of children of J. Willard Marriott are 2, including Bill Marriott.  	J . Willard Marriott didn't live in Utah for 24 years .	1	J. Willard Marriott lived in Utah for 24 years.	1
918	T521	GW33	 The grandsire of Churchill is Sadler's Wells.  The owner of Churchill is Michael Tabor, Derrick Smith and Sue Magnier.  The trainer of Churchill is Aidan O'Brien.  The country of Churchill is Ireland. 	Churchill is not trained by Aidan O'Brien	0	Churchill is trained by Aidan O'Brien	2
235	T1488	GW0	   Joseph-Armand Bombardier was born on ( 1907-04-16 ) April 16, 1907  Valcourt, Quebec, Canada.  Joseph-Armand Bombardier died on February 18, 1964 (1964-02-18)  (aged 56)  Sherbrooke, Quebec, Canada.  Joseph-Armand Bombardier was known for Founder of Bombardier.  The relatives of Joseph-Armand Bombardier is Laurent Beaudoin (son-in-law).    	Bombardier was not founded in the 19th century .	2	Bombardier was founded in the 19th century.	0
1446	T1290	GW72	 The style of Brock Lesnar is Wrestling.  The occupation of Brock Lesnar is Professional wrestler, mixed martial artist, American football player.  The wrestling of Brock Lesnar is NCAA Division I Wrestling.   The division of Brock Lesnar is Heavyweight. 	Brock Lesnar didn't begin Professional wrestling before MMA	0	Brock Lesnar began Professional wrestling before MMA	2
663	T279	GW31	 The sire of Cyllene is Bona Vista.  The grandsire of Cyllene is Bend Or.  The dam of Cyllene is Arcadia.  The sex of Cyllene is Stallion. 	Cyllene a stallion was not damed by Arcadia and sired by Bona Vista .	0	Cyllene a stallion was damed by Arcadia and sired by Bona Vista.	2
1802	T2362	GW118	 The artist of Jeunes filles au piano is Pierre-Auguste Renoir.  The year of Jeunes filles au piano is 1892.  The dimensions of Jeunes filles au piano is 116 cm   90 cm (46 in   35 in).  The location of Jeunes filles au piano is Musée d'Orsay, Paris.  	Jeunes filles au piano was not drawned in August 14 1892	1	Jeunes filles au piano was drawned in August 14 1892	1
588	T1184	GW6	 The genres of Broken Social Scene is Indie rock, experimental rock, soul music, noise pop, post-rock.  The years active of Broken Social Scene is 1999-present.  The associated acts of Broken Social Scene is Metric, Feist, Stars, Apostle of Hustle, Do Make Say Think, KC Accidental, Valley of the Giants, Land of Talk, Kevin Drew, Emily Haines, Amy Millan, Brendan Canning, Jason Collett.  The website of Broken Social Scene is www .brokensocialscene .ca.  	Broken Social Scene hasn't existed for two decades .	0	Broken Social Scene has existed for two decades.	2
43	T1267	GW28	   Brandon Flowers is a musician.  The birth name of Brandon Flowers is Brandon Richard Flowers.  Brandon Flowers was born on (1981-06-21) June 21, 1981 (age 37) , Henderson, Nevada, U.S..  The occupation(s) of Brandon Flowers are Singer-songwriter, musician.   	Brandon Richard Flowers is not an American musician .	0	Brandon Richard Flowers is an American musician.	2
237	T900	GW0	   The capitaland largest city of Central African Republic is Bangui 4°22′N 18°35′E﻿ / ﻿4.367°N 18.583°E.  The official languages of Central African Republic is French , Sango.  The ethnic groups of Central African Republic are Baya, Banda, Mandjia, Sara, Fulani, Mboum, M'Baka, Yakoma, others.  The president of Central African Republic is Faustin-Archange Touadera.   	Faustin-Archange Touad ? ra is not of Baya ethnicity .	1	Faustin-Archange Touad?ra is of Baya ethnicity.	1
309	T1274	GW1	   Carl F. Auer von Welsbach was born on (1858-09-01)1 September 1858 , Vienna, Austrian Empire.  Carl F. Auer von Welsbach died on 4 August 1929(1929-08-04) (aged 70) , Mölbling, Austria.  Carl F. Auer von Welsbach was known for rare-earth elements , discovery of praseodymium , discovery of neodymium , discovery of lutetium.  The awards of Carl F. Auer von Welsbach is Elliott Cresson Medal (1900).   	Carl F . Auer von Welsbach didn't die in the Summer of 1929 .	0	Carl F. Auer von Welsbach died in the Summer of 1929.	2
2023	T2025	GW84	 The parents of Indira Gandhi are Jawaharlal Nehru  (Father), Kamala Nehru  (Mother).  The alma mater of Indira Gandhi are Visva-Bharati University, Somerville College, Oxford.  The occupation of Indira Gandhi is Politician.   The political party of Indira Gandhi is Indian National Congress. 	Indira Gandhi was not a president .	1	Indira Gandhi was a president.	1
1227	T1709	GW31	 The birth name of Jeon So-mi is Ennik Somi Douma.  Jeon So-mi was also known as Somi.  The genres of Jeon So-mi is K-pop.  The associated acts of Jeon So-mi are I.O.I, Unnies, Girls Next Door, JYP Nation.  	Ennik Somi Douma didn't change her name to Jeon So-mi to sound more like a k-pop singer .	1	Ennik Somi Douma changed her name to Jeon So-mi to sound more like a k-pop singer.	1
1174	T1253	GW12	 The associated acts of Chet Baker is Gerry Mulligan, Art Pepper, Stan Getz.   Chet Baker was born on (1929-12-23)December 23, 1929 , Yale, Oklahoma, United States.  Chet Baker died on May 13, 1988(1988-05-13) (aged 58) , Amsterdam, Netherlands.  The years active of Chet Baker was on 1949-88. 	Gerry Mulligan and Art Pepper are not acts that Chet Baker has been associated with in his 39 years of performing .	0	Gerry Mulligan and Art Pepper are acts that Chet Baker has been associated with in his 39 years of performing.	2
312	T1668	GW28	   Jerusalem is a city.  The jewish of Jerusalem is 64%.  The time zone of Jerusalem is UTC+02:00 (IST, PST).  The area code of Jerusalem is +972-2.   	Christians don't comprise a big part of the population of Jerusalem .	2	Christians comprise a big part of the population of Jerusalem.	0
1296	T1916	GW84	 Hires is a food&drink.  The type of Hires is Root Beer.  The color of Hires is Caramel.  The related products of Hires are A&W Root Beer, Dad's Root Beer, Mug Root Beer, Barq's. 	Hires is not a clear carbonated drink .	2	Hires is a clear carbonated drink.	0
333	T1692	GW4	   The criminal penalty of John Wayne Gacy is Death (12 counts; March 13, 1980) Life imprisonment (21 consecutive counts).   John Wayne Gacy was born on March 17, 1942  Chicago, Illinois, U.S..  The conviction(s) of John Wayne Gacy is 1 count of sodomy  33 counts of murder  1 count of sexual assault  1 count of indecent liberties with a child    (March 12, 1980).  John Wayne Gacy died on May 10, 1994 (1994-05-10)  (aged 52)  Stateville Correctional Center, Crest Hill, Illinois, U.S..   	John Wayne Gacy was not killed by the state .	0	John Wayne Gacy was killed by the state.	2
1379	T1234	GW22	 Carl Walther was born as Carl Wilhelm Freund Walther , (1858-11-22)November 22, 1858.  Carl Walther died on July 9, 1915(1915-07-09) (aged 56).  The occupation of Carl Walther is gunsmith, industrialist.  The spouse(s) of Carl Walther is Minna Georgine Pickert.  	Carl Wilhelm Freund Walther was not born on November 22 , 1858 and died on July 9 , 1915 .	0	Carl Wilhelm Freund Walther was born on November 22, 1858 and died on July 9, 1915.	2
1646	T2377	GW52	 The 1260 of Grand Duchy of Lithuania is 200,000 km 2  (77,000 sq mi).  The 1572 of Grand Duchy of Lithuania is 320,000 km 2  (120,000 sq mi).  The 1791 of Grand Duchy of Lithuania is 250,000 km 2  (97,000 sq mi).  The 1793 of Grand Duchy of Lithuania is 132,000 km 2  (51,000 sq mi).  	Grand Duchy of Lithuania was not at its lowest peak in 1793 .	0	Grand Duchy of Lithuania was at its lowest peak in 1793.	2
1586	T2390	GW86	 Women's artistic team all-around at the Games of the XXVI Olympiad is a sports event.  The venue of Women's artistic team all-around at the Games of the XXVI Olympiad is Georgia Dome.  The date of Women's artistic team all-around at the Games of the XXVI Olympiad is July 21-23, 1996.  The competitors of Women's artistic team all-around at the Games of the XXVI Olympiad is 82 from 12 nations.  	The Women's artistic team all-around at the Games of the XXVI Olympiad was not held in the second half of 1996 .	0	The Women's artistic team all-around at the Games of the XXVI Olympiad was held in the second half of 1996.	2
1967	T2273	GW110	 Men's welterweight boxing at the Games of the XXXI Olympiad is a sports event.  The venue of Men's welterweight boxing at the Games of the XXXI Olympiad is Riocentro - Pavilion 6.  The date of Men's welterweight boxing at the Games of the XXXI Olympiad is 7-17 August 2016.  The competitors of Men's welterweight boxing at the Games of the XXXI Olympiad is 28 from 28 nations.  	Riocentro is not a venue in Brazil .	1	Riocentro is a venue in Brazil.	1
1167	T1846	GW2	 Human is a album.  Human was released on 10 February 2017.  The length of Human is 41 : 44.  The producer of Human are Mark Crew, Braque, Jonny Coffer, Two Inch Punch, Johnny McDaid, Jamie Scott, (exec.),  Cadenza.  	The album Human is not over an hour long .	2	The album Human is over an hour long.	0
1769	T2404	GW121	 Handball at the Games of the XXX Olympiad was dates on 28 July - 9 August 2012.  The teams of Handball at the Games of the XXX Olympiad is 24  (from 5 confederations).  The venue(s) of Handball at the Games of the XXX Olympiad is 2  (in 1 host city).  	Handball didn't take place in the summer part of the XXX Olympiad .	0	Handball took place in the summer part of the XXX Olympiad.	2
916	T903	GW28	 Catherine II was born as Princess Sophie of Anhalt-Zerbst , 2 May [O.S. 21 April] 1729 , Stettin, Pomerania, Prussia , (now Szczecin, Poland).  The burial of Catherine II is Peter and Paul Cathedral in Saint Petersburg.  The spouse of Catherine II is Peter III of Russia , ( m. 1745; died 1762).  The issue among others of Catherine II is Paul I of Russia.  	Catherine II we don't d her cousin Peter III of Russia .	1	Catherine II wed her cousin Peter III of Russia.	1
652	T496	GW51	 The associated acts of Damon Albarn OBE are Blur, Gorillaz, Monkey: Journey to the West, The Good, the Bad &amp; the Queen, Mali Music, Rocket Juice &amp; the Moon, DRC Music, Massive Attack.  Damon Albarn OBE was born on ( 1968-03-23 )  23 March 1968  (age 50)  Whitechapel, London, England.  The genres of Damon Albarn OBE are Alternative rock, world, electronic, hip hop, Britpop, indie rock, art rock.  The labels of Damon Albarn OBE are Food, SBK, Virgin, Parlophone, XL, Honest Jon's, Warner Bros.. 	Damon Albarn is not a huge lover of horses and owns 2 stables .	1	Damon Albarn is a huge lover of horses and owns 2 stables.	1
397	T81	GW1	 Kate Hudson was born as Kate Garry Hudson    ( 1979-04-19 )  April 19, 1979  (age 39)   Los Angeles, California, U.S..  The years active of Kate Hudson is 1996-present.  The partner(s) of Kate Hudson are Matthew Bellamy (2010-2014), Danny Fujikawa (2017-present).  The number of children of Kate Hudson are 3. 	Kate Hudson has not been active in acting for more than 25 years .	2	Kate Hudson has been active in acting for more than 25 years.	0
509	T616	GW51	 The number of times held of Detroit Grand Prix is 7.  Detroit Grand Prix was first held on 1982.  Detroit Grand Prix was last held on 1988.  The race length of Detroit Grand Prix is 253.449 km (157.5 mi). 	The Detroit Grand Prix first didn't start when the city mayor lost a bet with the owner of F1 racing .	1	The Detroit Grand Prix first started when the city mayor lost a bet with the owner of F1 racing.	1
571	T1105	GW19	 The owner of Cheetos is Frito-Lay.  The country of Cheetos is United States.  The markets of Cheetos is Australia, Austria, Belgium, Brazil, Canada, Chile, China, Cyprus, Egypt, France, Greece, Hungary, India, Indonesia, Iran, Ireland, Israel, Italy, Japan, Lebanon, Lithuania, Macedonia, Mexico, Netherlands, New Zealand, North America, Pakistan, Poland, Portugal, Romania, Russia, South Africa, South America, South Korea, Turkey, Spain, Ukraine, United Kingdom, United States.  The previous owners of Cheetos is PepsiCo and Kraft Foods.  	Cheetos are not sold on all continents except for Antarctica .	0	Cheetos are sold on all continents except for Antarctica.	2
1516	T1283	GW40	 Britney was released on November 16, 2001 (2001-11-16).  Britney was recorded on February - July 2001.  The studio of Britney are Battery Studios, Right Track Studios, Sound on Sound Studios, Sterling Sound Studios, The Hit Factory , (New York City, New York), The DOJO , (Jackson, New Jersey), Master Sound Studios, Windmark Studios , (Virginia Beach, Virginia), Hit Factory Criteria , (Miami, Florida), 2nd Floor Recording , (Orlando, Florida), Record Plant, Rusk Sound Studios , (Los Angeles, California), Westlake Recording Studios , (West Hollywood, California), Jailhouse Studios, Maratone Studios , (Stockholm, Sweden).  The producer of Britney are BT, Rodney Jerkins, Brian Kierulf, Peter Kvint, Max Martin, The Neptunes, Rami, Wade J. Robson, Josh Schwartz, Justin Timberlake.  	Britney was not recorded in The DOJO which is located in California .	2	Britney was recorded in The DOJO which is located in California.	0
851	T1054	GW66	 Braveheart was directed by Mel Gibson.  Braveheart was produced by Mel Gibson, Alan Ladd, Jr., Bruce Davey.  Braveheart was written by Randall Wallace.  Braveheart was starring Mel Gibson, Sophie Marceau, Patrick McGoohan, Catherine McCormack. 	Mel Gibson didn't star in at least one film he also directed and produced .	0	Mel Gibson starred in at least one film he also directed and produced.	2
1591	T2339	GW1	 The host country of 2004 Men's Olympic football tournament is Greece.  2004 Men's Olympic football tournament was dates on 11 August - 28 August.  The teams of 2004 Men's Olympic football tournament is 16 (from 6 confederations).  The venue(s) of 2004 Men's Olympic football tournament is 6 (in 6 host cities).  	The 2004 Men's Olympic football tournament was not in Europe .	0	The 2004 Men's Olympic football tournament was in Europe.	2
461	T910	GW28	   Catania is a city.  The total area of Catania is 312,505.  Catania was saint day on February 5.  The time zone of Catania is UTC+1 (CET).   	Catania is not a small sized Christian city .	0	Catania is a small sized Christian city.	2
711	T269	GW14	 The genres of Chris Martin are Alternative rock , indie rock , post-Britpop , pop rock , pop.  The instruments of Chris Martin are Vocals , piano , keyboards , guitar , harmonica.  The associated acts of Chris Martin is Coldplay.  The occupation of Chris Martin are Singer , songwriter , musician , record producer , philanthropist. 	Chris Martin didn't play keyboards on a country music album .	2	Chris Martin played keyboards on a country music album.	0
1671	T2698	GW116	 Boards of Canada is a musician.  The genres of Boards of Canada are Electronica, IDM, downtempo, ambient, psychedelia.  The labels of Boards of Canada are Warp, Skam, Music70.  The associated acts of Boards of Canada are Odd Nosdam, Hexagon Sun. 	Boards of Canada doesn't play rap music .	2	Boards of Canada plays rap music.	0
867	T1270	GW14	 California was released on July 1, 2016 , May 19, 2017 (Deluxe edition).  The genre of California are Pop punk, alternative rock, punk rock.  The label of California is BMG.  The producer of California is John Feldmann.  	John Feldmann hasn't produced more than 1 punk rock album under the BMG label .	1	John Feldmann has produced more than 1 punk rock album under the BMG label.	1
775	T915	GW2	 The energy from fat of Chicken McNuggets is 270 kcal (1,100 kJ).  The carbohydrates of Chicken McNuggets is 30 g (10%).  The fat of Chicken McNuggets is 30 g (44%).  The protein of Chicken McNuggets is 22 g. 	Chicken McNuggets don't contain more fat than protein .	0	Chicken McNuggets contain more fat than protein.	2
1881	T2329	GW28	 Enter Shikari is a musician.  The also known as of Enter Shikari was on Hybryd  (1999-2003)  , Shikari Sound System   (DJ alter ego)  , Jonny and the Snipers.  The genres of Enter Shikari are Post-hardcore, electronicore, alternative rock, experimental rock.  The years active of Enter Shikari is 1999-present. 	Enter Shikari is not a decades-old English rock band	0	Enter Shikari is a decades-old English rock band	2
1391	T1218	GW22	 The most titles (female) of Last completed is 4  ,  Daphne Akhurst Cozens  ,  Nell Hall Hopman  ,  Nancye Wynne Bolton  ,  Thelma Coyne Long.   Last completed was location on Melbourne (since 1972) , Australia.  The venue of Last completed is Melbourne Park (since 1988).  Last completed was surface on Grass - outdoors (1905-1987) , Hard - outdoors (since 1988). 	Australian Open is always not hosted at the venue Melbourne Park ( since 1988 ) .	1	Australian Open is always hosted at the venue Melbourne Park (since 1988).	1
68	T476	GW14	   Corduroy is a animal.  The sex of Corduroy is Male.  Corduroy was born on ( 1989-08-01 ) August 1, 1989 Oregon, United States.  Corduroy was known for Oldest living cat.   	Corduroy the cat was not able to give birth to a litter of kittens .	2	Corduroy the cat was able to give birth to a litter of kittens.	0
939	T752	GW4	 Crouching Tiger, Hidden Dragon is a movie.  The production companies of Crouching Tiger, Hidden Dragon are Columbia Pictures Film Production Asia, Good Machine International, Edko Films, Zoom Hunt Productions, China Film Co-Production Corp., Asian Union Film & Entertainment Ltd..  Crouching Tiger, Hidden Dragon was screenplay by Wang Hui-ling, James Schamus, Tsai Kuo Jung.  The cinematography of Crouching Tiger, Hidden Dragon was by Peter Pau. 	The film Crouching Tiger , Hidden Dragon didn't have the same director and producer .	0	The film Crouching Tiger, Hidden Dragon had the same director and producer.	2
874	T1153	GW59	 Carrie & Lowell was released on March 31, 2015 (2015-03-31).  The recorded of Carrie & Lowell is Mid-2014.  The studio of Carrie & Lowell are Flora (Portland, Oregon), Black Watch (Norman, Oklahoma), April Base (Eau Claire, Wisconsin), Pat Dillett's studio (Midtown Manhattan), Stevens' office (Dumbo, Brooklyn), Hotel room (Klamath Falls, Oregon).  The producer of Carrie & Lowell is Thomas Bartlett.  	More of Carrie & Lowell was not produced in the hotel room in Oregon than any other studio .	1	More of Carrie & Lowell was produced in the hotel room in Oregon than any other studio.	1
1575	T2448	GW124	 Incesticide is a album.  Incesticide was released on December 14, 1992.  Incesticide was recorded on 1988-1991.  The label of Incesticide is DGC. 	Incesticide was not released in the same year it was recorded .	2	Incesticide was released in the same year it was recorded.	0
1000	T966	GW59	 The country of origin of Bulleit Bourbon is United States.  Bulleit Bourbon was introduced on 1999.  The alcohol by volume of Bulleit Bourbon is 45%.  The proof (us) of Bulleit Bourbon is 90. 	Bulleit Bourbon was first not introduced in 1997 .	2	Bulleit Bourbon was first introduced in 1997.	0
807	T349	GW30	 James Hillier died on January 15, 2007 (2007-01-15)  (aged 91)  Princeton, New Jersey.  The alma mater of James Hillier is University of Toronto.  James Hillier was known for Commercializing the electron microscope , President of the Electron Microscope Society of America (1945).  The awards of James Hillier are Albert Lasker Award for Basic Medical Research  (1960) , IEEE Founders Medal  (1981). 	James Hillier after graduating from the University of Waterloo didn't dedicate his life to a career in sales .	2	James Hillier after graduating from the University of Waterloo dedicated his life to a career in sales.	0
1939	T2503	GW111	 The nickname(s) of Guayaquil City is La Perla del Pacífico, English: The Pearl of the Pacific.  The motto(s) of Guayaquil City is Por Guayaquil Independiente, English: For Independent Guayaquil.  The country of Guayaquil City is Ecuador.  The province of Guayaquil City is Guayas. 	La Perla del Pacífico , in english , doesn't mean The Rock of the Pacific .	2	La Perla del Pacífico, in english, means The Rock of the Pacific.	0
1044	T1762	GW86	 The relatives of Hilary Duff is Haylie Duff (sister).  Hilary Duff is a person.  The partner(s) of Hilary Duff is Matthew Koma (2017-present).  The number of children of Hilary Duff are 2. 	Hilary Duff doesn't have at least one sibling .	0	Hilary Duff has at least one sibling.	2
8	T900	GW51	   Central African Republic is a country.  The capitaland largest city of Central African Republic is Bangui 4°22′N 18°35′E﻿ / ﻿4.367°N 18.583°E.  The official languages of Central African Republic is French , Sango.  The religion of Central African Republic is Predominantly Christianity.   	The Central African Republic doesn't lie south of the equator .	2	The Central African Republic lies south of the equator.	0
367	T1875	GW4	   The format of Identity Crisis is Limited series.  The publication date of Identity Crisis was on June - December 2004.  The no. of issues of Identity Crisis is 7.  The main character(s) of Identity Crisis are Justice League, Green Arrow, Batman, Elongated Man, Dr. Light, Jean Loring.    	Identity Crisis was only not ran in one year .	0	Identity Crisis was only ran in one year.	2
257	T830	GW4	   The vice-presidents of Union of the Comoros are Abdallah Said Sarouma, Djaffar Ahmed Said, Moustadroine Abdou.  The official languages of Union of the Comoros are Comorian, Arabic, French.  The ethnic groups of Union of the Comoros are Afro-Arab 86%, Malagasy 14%.  The religion of Union of the Comoros is Sunni Islam.   	The Union of the Comoros hasn't always followed Islam .	1	The Union of the Comoros has always followed Islam.	1
1750	T2384	GW89	 Guernica is a painting.  The artist of Guernica is Pablo Picasso.  The medium of Guernica is Oil on canvas.  The location of Guernica is Museo Reina Sofia, Madrid, Spain.  	Guernica doesn't hang in a museum in Spain .	0	Guernica hangs in a museum in Spain.	2
1302	T1724	GW84	 The assumed office of The Right Honourable Justin Trudeau PC MP was on April 14, 2013.  The president of The Right Honourable Justin Trudeau PC MP are Mike Crawley, Anna Gainey, Suzanne Cowan.  The deputy of The Right Honourable Justin Trudeau PC MP is Ralph Goodale.  The preceded by of The Right Honourable Justin Trudeau PC MP is Bob Rae ( ad interim ).  	Justin Trudeau has not been in his current office for more than ten years	2	Justin Trudeau has been in his current office for more than ten years	0
899	T533	GW51	 Deep Throat was directed by Gerard Damiano.  Deep Throat was written by Gerard Damiano.  The budget of Deep Throat is $47,500.  Deep Throat was edited by Gerard Damiano. 	Deep Throat is not a low-budget movie directed by Gerad Damiano .	0	Deep Throat is a low-budget movie directed by Gerad Damiano.	2
282	T791	GW28	   The duration of Colectiv nightclub fire is 1 minute and 9 seconds.  The property damage of Colectiv nightclub fire is Interior of the club destroyed.  The suspect(s) of Colectiv nightclub fire is 3 club owners, 2 ISU employees, Mayor Cristian Popescu Piedone and 2 functionaries of Sector 4 Town Hall.  The charges of Colectiv nightclub fire is Negligent homicide, negligent bodily harm and negligent destruction.    	Colectiv nightclub fire didn't rage for hours and destroyed other businesses .	2	Colectiv nightclub fire raged for hours and destroyed other businesses.	0
1229	T1742	GW4	 How Did We Get So Dark? is a album.  How Did We Get So Dark? was released on 16 June 2017  ( 2017-06-16 ).  The studio of How Did We Get So Dark? is ICP Studios  (Brussels, Belgium)  RAK Studios, London.  The genre of How Did We Get So Dark? are Hard rock, stoner rock, alternative rock. 	The album How Did We Get So Dark ? didn't take a team to make .	1	The album How Did We Get So Dark? took a team to make.	1
1849	T2420	GW114	 Head of Christ is a painting.  The artist of Head of Christ is Warner Sallman.  The year of Head of Christ is 1940.  	The Head of Christ , also didn't call the Sallman Head	1	The Head of Christ, also called the Sallman Head	1
1983	T2496	GW122	 Already Taken is a album.  The album of Already Taken is Step Up 3D OST.  Already Taken was released on 2010.  Already Taken was recorded on 2010. 	The song is not recorded in 2009	1	The song is recorded in 2009	1
92	T458	GW28	   The playing time of Cotract bridge is WBF tournament games = 7.5  minutes per deal.  The random chance of Cotract bridge is Low to moderate (depending on variant played).   The type of Cotract bridge is Trick-taking.  The alternative names of Cotract bridge is Bridge.   	Contract bridge is not purely luck based .	2	Contract bridge is purely luck based.	0
752	T951	GW28	 In the box office, Carrie made $85 million.   The production company of Carrie are Metro-Goldwyn-Mayer Pictures, Screen Gems, Misher Films.  The release date of Carrie are October 7, 2013 (2013-10-07) (Arclight Hollywood), October 18, 2013 (2013-10-18) (United States).  Carrie is a movie. 	Carrie didn't bomb at the Box Office .	2	Carrie bombed at the Box Office.	0
1476	T1159	GW76	 The academic affiliation of Arizona State University is URA: Universities Research Association , APLU: Association of Public and Land-grant Universities , ABOR: Arizona Board of Regents , PLuS Alliance , University Innovation Alliance.  The campus of Arizona State University is Urban , Tempe: 661.6 acres (2.677 km 2 ) , Polytechnic: 574.55 acres (2.3251 km 2 ) , West: 277.92 acres (1.1247 km 2 ) , Downtown Phoenix: 17.97 acres (0.0727 km 2 ).  The academic staff of Arizona State University is 4,400.  The students of Arizona State University is 51,869 Tempe campus , 11,737 Downtown Phoenix campus , 4,809 Polytechnic campus , 4,063 West campus , 327 Thunderbird School, 30,000 online. 	Arizona State University is not a public school that is over 130 years old .	0	Arizona State University is a public school that is over 130 years old.	2
164	T175	GW5	 In the box office, Fences made $64.4 million.   Fences was directed by Denzel Washington.  Fences was produced by Todd Black ,  Scott Rudin ,  Denzel Washington.  Fences was starring Denzel Washington ,  Viola Davis ,  Stephen McKinley,  Henderson ,  Jovan Adepo ,  Russell Hornsby ,  Mykelti Williamson ,  Saniyya Sidney. 	The success of Fences at the box office can't be attributed to Denzel Washington's starring role .	1	The success of Fences at the box office can be attributed to Denzel Washington's starring role.	1
508	T1052	GW51	 The type of Cassinelli is Cola.  The country of origin of Cassinelli is Peru.  The variants of Cassinelli is cola, champagne, strawberry, pineapple, orange, soda and dorada.  The related products of Cassinelli is Kola Real, Crush Naranja, Concordia, Perú Cola.  	Cassinelli doesn't have over 20 different flavors .	2	Cassinelli has over 20 different flavors.	0
118	T777	GW28	   David Packouz was born as David Mordechai Packouz ,  (1982-02-16) February 16, 1982 (age 36) , St. Louis, Missouri, U.S..  The residence of David Packouz is Miami, Florida.  The occupation of David Packouz are Former arms dealer,  inventor,  and entrepreneur.  The conviction(s) of David Packouz is Conspiracy to commit fraud against the United States.   	David Packouz was not the inspiration for a Hollywood movie .	1	David Packouz was the inspiration for a Hollywood movie.	1
317	T2007	GW28	   The membership of Republic of India are UN, WTO, BRICS, SAARC, SCO, G8+5, G20, Commonwealth of Nations.  The government of Republic of India is Federal parliamentary.  The national language of Republic of India is None.  The religion of Republic of India are 79.8% Hinduism, 14.2% Islam, 2.3% Christianity, 1.7% Sikhism, 0.7% Buddhism, 0.4% Jainism, 0.9% others.   	Republic of India is not a multi-faith society with a secular government .	1	Republic of India is a multi-faith society with a secular government.	1
69	T1635	GW1	   The country of Kauto Star is France.  The breeder of Kauto Star is Mrs Henri Aubert.  The trainer of Kauto Star is Serge Foucher Paul Nicholls.  Kauto Star died on 29 June 2015 (2015-06-29)  (aged 15).   	Kauto Star only ever didn't compete in races in France .	1	Kauto Star only ever competed in races in France.	1
1053	T1234	GW1	 Carl Walther is a person.  Carl Walther was born as Carl Wilhelm Freund Walther , (1858-11-22)November 22, 1858.  Carl Walther died on July 9, 1915(1915-07-09) (aged 56).  The occupation of Carl Walther is gunsmith, industrialist. 	Carl Walther was not first an industrialist and then a gunsmith .	1	Carl Walther was first an industrialist and then a gunsmith.	1
1064	T1169	GW72	 Cherry Bomb is a album.  Cherry Bomb was released on April 13, 2015 (2015-04-13).  The studio of Cherry Bomb are Conway, Hollywood, CA, Herd, Boston, MA, Hit Factory Criteria, Miami, FL, No Name, California, Paramount, Hollywood, CA, Terminus Recording, New York, NY, Trap 3.0, Los Angeles, CA, Tyler's Studio, Okaga, CA.  The producer of Cherry Bomb are Tyler, the Creator (also exec.), Mike Einziger.  	Cherry Bomb was not recorded at multiple studios in California	0	Cherry Bomb was recorded at multiple studios in California	2
